time_stamp,open_price,close_price,high_price,low_price,volume
2024-03-10 00:20,21,21,21,21,0
2024-03-10 00:10,21,21,21,21,0
2024-03-10 00:00,21,21,21,21,0
2024-03-09 23:50,21,21,21,21,0
2024-03-09 23:40,21,21,21,21,0
2024-03-09 23:30,21,21,21,21,0
2024-03-09 23:20,21,21,21,21,0
2024-03-09 23:10,21,21,21,21,0
2024-03-09 23:00,21,21,21,21,0
2024-03-09 22:50,21,21,21,21,0
2024-03-09 22:40,21,21,21,21,0
2024-03-09 22:30,21,21,21,21,0
2024-03-09 22:20,21,21,21,21,0
2024-03-09 22:10,21,21,21,21,0
2024-03-09 22:00,21,21,21,21,0
2024-03-09 21:50,21,21,21,21,0
2024-03-09 21:40,21,21,21,21,0
2024-03-09 21:30,21,21,21,21,0
2024-03-09 21:20,21,21,21,21,0
2024-03-09 21:10,21,21,21,21,0
2024-03-09 21:00,21,21,21,21,0
2024-03-09 20:50,21,21,21,21,0
2024-03-09 20:40,21,21,21,21,0
2024-03-09 20:30,21,21,21,21,0
2024-03-09 20:20,21,21,21,21,0
2024-03-09 20:10,21,21,21,21,0
2024-03-09 20:00,21,21,21,21,0
2024-03-09 19:50,21,21,21,21,0
2024-03-09 19:40,21,21,21,21,0
2024-03-09 19:30,21,21,21,21,0
2024-03-09 19:20,21,21,21,21,0
2024-03-09 19:10,21,21,21,21,0
2024-03-09 19:00,21,21,21,21,0
2024-03-09 18:50,21,21,21,21,0
2024-03-09 18:40,21,21,21,21,0
2024-03-09 18:30,21,21,21,21,0
2024-03-09 18:20,21,21,21,21,0
2024-03-09 18:10,21,21,21,21,0
2024-03-09 18:00,21,21,21,21,0
2024-03-09 17:50,21,21,21,21,0
2024-03-09 17:40,21,21,21,21,0
2024-03-09 17:30,21,21,21,21,0
2024-03-09 17:20,21,21,21,21,0
2024-03-09 17:10,21,21,21,21,0
2024-03-09 17:00,21,21,21,21,10429
2024-03-09 16:50,21,21,21,21,0
2024-03-09 16:40,21,21,21,21,0
2024-03-09 16:30,21,21,21,21,20202
2024-03-09 16:20,21,21,21,21,11839
2024-03-09 16:10,21,21,21,21,26611
2024-03-09 16:00,20,20,20,20,0
2024-03-09 15:50,21,20,21,20,29218
2024-03-09 15:40,21,21,21,21,0
2024-03-09 15:30,21,21,21,21,2018
2024-03-09 15:20,21,21,21,21,0
2024-03-09 15:10,21,21,21,19,8240
2024-03-09 15:00,21,21,21,21,0
2024-03-09 14:50,20,21,21,20,9857
2024-03-09 14:40,20,20,20,20,0
2024-03-09 14:30,20,20,20,20,0
2024-03-09 14:20,20,20,20,20,98741
2024-03-09 14:10,20,20,20,20,0
2024-03-09 14:00,20,20,20,20,0
2024-03-09 13:50,20,20,20,20,0
2024-03-09 13:40,20,20,20,20,0
2024-03-09 13:30,20,20,20,20,15350
2024-03-09 13:20,20,20,20,20,11450
2024-03-09 13:10,20,20,20,20,50000
2024-03-09 13:00,20,20,20,20,0
2024-03-09 12:50,20,20,20,20,10352
2024-03-09 12:40,20,20,20,20,3774
2024-03-09 12:30,20,20,20,20,0
2024-03-09 12:20,20,20,20,20,10350
2024-03-09 12:10,20,20,20,20,0
2024-03-09 12:00,20,20,20,20,10350
2024-03-09 11:50,20,20,20,20,0
2024-03-09 11:40,20,20,20,20,10000
2024-03-09 11:30,20,20,20,20,0
2024-03-09 11:20,20,20,20,20,0
2024-03-09 11:10,20,20,20,20,10350
2024-03-09 11:00,20,20,20,20,0
2024-03-09 10:50,20,20,20,20,0
2024-03-09 10:40,20,20,20,20,10000
2024-03-09 10:30,20,20,20,20,0
2024-03-09 10:20,20,20,20,20,10350
2024-03-09 10:10,20,20,20,20,10350
2024-03-09 10:00,20,20,20,20,12420
2024-03-09 09:50,20,20,20,20,0
2024-03-09 09:40,20,20,20,20,0
2024-03-09 09:30,20,20,20,20,10302
2024-03-09 09:20,20,20,20,20,0
2024-03-09 09:10,20,20,20,20,0
2024-03-09 09:00,20,20,20,20,0
2024-03-09 08:50,20,20,20,20,0
2024-03-09 08:40,20,20,20,20,0
2024-03-09 08:30,20,20,20,20,0
2024-03-09 08:20,20,20,20,20,0
2024-03-09 08:10,20,20,20,20,0
2024-03-09 08:00,20,20,20,20,0
2024-03-09 07:50,20,20,20,20,0
2024-03-09 07:40,20,20,20,20,0
2024-03-09 07:30,20,20,20,20,0
2024-03-09 07:20,20,20,20,20,0
2024-03-09 07:10,20,20,20,20,0
2024-03-09 07:00,20,20,20,20,0
2024-03-09 06:50,20,20,20,20,0
2024-03-09 06:40,20,20,20,20,0
2024-03-09 06:30,20,20,20,20,0
2024-03-09 06:20,20,20,20,20,0
2024-03-09 06:10,20,20,20,20,0
2024-03-09 06:00,20,20,20,20,0
2024-03-09 05:50,20,20,20,20,0
2024-03-09 05:40,20,20,20,20,0
2024-03-09 05:30,20,20,20,20,0
2024-03-09 05:20,20,20,20,20,0
2024-03-09 05:10,20,20,20,20,0
2024-03-09 05:00,20,20,20,20,0
2024-03-09 04:50,20,20,20,20,0
2024-03-09 04:40,20,20,20,20,10000
2024-03-09 04:30,20,20,20,20,0
2024-03-09 04:20,19,20,20,19,10500
2024-03-09 04:10,19,19,19,19,0
2024-03-09 04:00,19,19,19,19,0
2024-03-09 03:50,19,19,19,19,0
2024-03-09 03:40,19,19,19,19,0
2024-03-09 03:30,19,19,19,19,0
2024-03-09 03:20,19,19,19,19,5056
2024-03-09 03:10,20,19,20,19,4944
2024-03-09 03:00,20,20,20,20,0
2024-03-09 02:50,20,20,20,20,0
2024-03-09 02:40,20,20,20,20,0
2024-03-09 02:30,20,20,20,20,0
2024-03-09 02:20,20,20,20,20,0
2024-03-09 02:10,20,20,20,20,0
2024-03-09 02:00,20,20,20,20,0
2024-03-09 01:50,20,20,20,20,0
2024-03-09 01:40,20,20,20,20,0
2024-03-09 01:30,20,20,20,20,0
2024-03-09 01:20,20,20,20,20,0
2024-03-09 01:10,20,20,20,20,0
2024-03-09 01:00,20,20,20,20,0
2024-03-09 00:50,20,20,20,20,0
2024-03-09 00:40,20,20,20,20,0
2024-03-09 00:30,20,20,20,20,0
2024-03-09 00:20,20,20,20,20,0
2024-03-09 00:10,20,20,20,20,0
2024-03-09 00:00,20,20,20,20,0
2024-03-08 23:50,20,20,20,20,0
2024-03-08 23:40,20,20,20,20,0
2024-03-08 23:30,20,20,20,20,0
2024-03-08 23:20,20,20,20,20,0
2024-03-08 23:10,20,20,20,20,0
2024-03-08 23:00,19,20,20,19,1000
2024-03-08 22:50,19,19,19,19,0
2024-03-08 22:40,19,19,19,19,0
2024-03-08 22:30,19,19,19,19,50000
2024-03-08 22:20,20,20,20,20,0
2024-03-08 22:10,20,20,20,20,0
2024-03-08 22:00,20,20,20,20,11366
2024-03-08 21:50,20,20,20,20,0
2024-03-08 21:40,20,20,20,20,0
2024-03-08 21:30,20,20,20,20,0
2024-03-08 21:20,20,20,20,20,0
2024-03-08 21:10,20,20,20,20,0
2024-03-08 21:00,20,20,20,20,0
2024-03-08 20:50,20,20,20,20,0
2024-03-08 20:40,20,20,20,20,0
2024-03-08 20:30,20,20,20,20,0
2024-03-08 20:20,20,20,20,20,0
2024-03-08 20:10,20,20,20,20,1035
2024-03-08 20:00,20,20,20,20,0
2024-03-08 19:50,20,20,20,20,0
2024-03-08 19:40,20,20,20,20,0
2024-03-08 19:30,20,20,20,20,0
2024-03-08 19:20,20,20,20,20,0
2024-03-08 19:10,20,20,20,20,0
2024-03-08 19:00,20,20,20,20,0
2024-03-08 18:50,20,20,20,20,0
2024-03-08 18:40,20,20,20,20,0
2024-03-08 18:30,20,20,20,20,0
2024-03-08 18:20,20,20,20,20,0
2024-03-08 18:10,20,20,20,20,0
2024-03-08 18:00,20,20,20,20,0
2024-03-08 17:50,20,20,20,20,1030
2024-03-08 17:40,20,20,20,20,10500
2024-03-08 17:30,20,20,20,19,20492
2024-03-08 17:20,19,19,19,19,46151
2024-03-08 17:10,20,19,20,19,16254
2024-03-08 17:00,20,20,20,20,0
2024-03-08 16:50,20,20,20,20,0
2024-03-08 16:40,20,20,20,20,0
2024-03-08 16:30,20,20,20,20,10300
2024-03-08 16:20,20,20,20,20,0
2024-03-08 16:10,20,20,20,20,8250
2024-03-08 16:00,20,20,20,20,0
2024-03-08 15:50,20,20,20,20,0
2024-03-08 15:40,20,20,20,20,0
2024-03-08 15:30,19,20,20,19,20750
2024-03-08 15:20,20,19,20,19,52105
2024-03-08 15:10,20,20,20,20,8250
2024-03-08 15:00,18,20,20,18,20750
2024-03-08 14:50,18,18,18,18,0
2024-03-08 14:40,20,18,20,18,10787
2024-03-08 14:30,20,20,20,20,10000
2024-03-08 14:20,20,20,20,20,10009
2024-03-08 14:10,20,20,20,20,0
2024-03-08 14:00,20,20,20,20,10000
2024-03-08 13:50,20,20,20,20,10000
2024-03-08 13:40,20,20,20,20,0
2024-03-08 13:30,20,20,20,20,11285
2024-03-08 13:20,20,20,20,20,10350
2024-03-08 13:10,20,20,20,20,13105
2024-03-08 13:00,20,20,20,20,10350
2024-03-08 12:50,20,20,20,20,2070
2024-03-08 12:40,20,20,20,20,14140
2024-03-08 12:30,20,20,20,20,9315
2024-03-08 12:20,20,20,20,20,4090
2024-03-08 12:10,19,20,20,19,7500
2024-03-08 12:00,19,19,19,19,0
2024-03-08 11:50,19,19,19,19,0
2024-03-08 11:40,19,19,19,19,0
2024-03-08 11:30,19,19,19,19,0
2024-03-08 11:20,19,19,19,19,0
2024-03-08 11:10,19,19,19,19,0
2024-03-08 11:00,19,19,19,19,0
2024-03-08 10:50,19,19,19,19,112583
2024-03-08 10:40,19,19,19,19,0
2024-03-08 10:30,19,19,19,19,0
2024-03-08 10:20,19,19,19,19,0
2024-03-08 10:10,19,19,19,19,0
2024-03-08 10:00,19,19,19,19,0
2024-03-08 09:50,19,19,19,19,0
2024-03-08 09:40,19,19,19,19,0
2024-03-08 09:30,19,19,19,19,0
2024-03-08 09:20,19,19,19,19,0
2024-03-08 09:10,19,19,19,19,0
2024-03-08 09:00,19,19,19,19,0
2024-03-08 08:50,19,19,19,19,0
2024-03-08 08:40,19,19,19,19,10526
2024-03-08 08:30,19,19,19,19,10526
2024-03-08 08:20,19,19,19,19,0
2024-03-08 08:10,19,19,19,19,26315
2024-03-08 08:00,19,19,19,19,0
2024-03-08 07:50,19,19,19,19,0
2024-03-08 07:40,19,19,19,19,0
2024-03-08 07:30,19,19,19,19,0
2024-03-08 07:20,19,19,19,19,0
2024-03-08 07:10,19,19,19,19,0
2024-03-08 07:00,19,19,19,19,0
2024-03-08 06:50,19,19,19,19,0
2024-03-08 06:40,20,19,20,19,30277
2024-03-08 06:30,20,20,20,20,0
2024-03-08 06:20,20,20,20,20,0
2024-03-08 06:10,20,20,20,20,0
2024-03-08 06:00,20,20,20,20,0
2024-03-08 05:50,20,20,20,20,0
2024-03-08 05:40,20,20,20,20,0
2024-03-08 05:30,20,20,20,20,0
2024-03-08 05:20,20,20,20,20,0
2024-03-08 05:10,20,20,20,20,0
2024-03-08 05:00,20,20,20,20,0
2024-03-08 04:50,20,20,20,20,0
2024-03-08 04:40,20,20,20,20,0
2024-03-08 04:30,20,20,20,20,0
2024-03-08 04:20,20,20,20,20,0
2024-03-08 04:10,20,20,20,20,0
2024-03-08 04:00,20,20,20,20,0
2024-03-08 03:50,20,20,20,20,0
2024-03-08 03:40,20,20,20,20,0
2024-03-08 03:30,20,20,20,20,0
2024-03-08 03:20,20,20,20,20,0
2024-03-08 03:10,20,20,20,20,0
2024-03-08 03:00,20,20,20,20,0
2024-03-08 02:50,20,20,20,20,0
2024-03-08 02:40,20,20,20,20,0
2024-03-08 02:30,20,20,20,20,0
2024-03-08 02:20,20,20,20,20,0
2024-03-08 02:10,20,20,20,20,0
2024-03-08 02:00,20,20,20,20,0
2024-03-08 01:50,20,20,20,20,0
2024-03-08 01:40,20,20,20,20,0
2024-03-08 01:30,20,20,20,20,0
2024-03-08 01:20,20,20,20,20,0
2024-03-08 01:10,20,20,20,20,0
2024-03-08 01:00,20,20,20,20,0
2024-03-08 00:50,20,20,20,20,0
2024-03-08 00:40,20,20,20,20,0
2024-03-08 00:30,20,20,20,20,0
2024-03-08 00:20,20,20,20,20,0
2024-03-08 00:10,20,20,20,20,0
2024-03-08 00:00,20,20,20,20,12502
2024-03-07 23:50,20,20,20,20,2070
2024-03-07 23:40,20,20,20,20,1035
2024-03-07 23:30,20,20,20,20,0
2024-03-07 23:20,20,20,20,20,0
2024-03-07 23:10,20,20,20,20,84000
2024-03-07 23:00,18,20,20,18,110000
2024-03-07 22:50,20,18,20,18,50
2024-03-07 22:40,20,20,20,20,0
2024-03-07 22:30,20,20,20,20,0
2024-03-07 22:20,20,20,20,20,0
2024-03-07 22:10,20,20,20,20,0
2024-03-07 22:00,20,20,20,20,0
2024-03-07 21:50,20,20,20,20,40116
2024-03-07 21:40,20,20,20,20,0
2024-03-07 21:30,20,20,20,20,0
2024-03-07 21:20,20,20,20,20,0
2024-03-07 21:10,20,20,20,20,0
2024-03-07 21:00,20,20,20,20,0
2024-03-07 20:50,20,20,20,20,0
2024-03-07 20:40,20,20,20,20,0
2024-03-07 20:30,20,20,20,20,0
2024-03-07 20:20,20,20,20,20,0
2024-03-07 20:10,20,20,20,20,5000
2024-03-07 20:00,20,20,20,20,0
2024-03-07 19:50,20,20,20,20,0
2024-03-07 19:40,20,20,20,20,0
2024-03-07 19:30,20,20,20,20,0
2024-03-07 19:20,20,20,20,20,0
2024-03-07 19:10,20,20,20,20,0
2024-03-07 19:00,20,20,20,20,0
2024-03-07 18:50,20,20,20,20,0
2024-03-07 18:40,20,20,20,20,0
2024-03-07 18:30,20,20,20,20,0
2024-03-07 18:20,20,20,20,20,0
2024-03-07 18:10,20,20,20,20,0
2024-03-07 18:00,20,20,20,20,0
2024-03-07 17:50,20,20,20,20,0
2024-03-07 17:40,20,20,20,20,10300
2024-03-07 17:30,20,20,20,20,0
2024-03-07 17:20,20,20,20,20,0
2024-03-07 17:10,20,20,20,20,0
2024-03-07 17:00,20,20,20,20,1020
2024-03-07 16:50,20,20,20,20,0
2024-03-07 16:40,20,20,20,20,0
2024-03-07 16:30,20,20,20,20,0
2024-03-07 16:20,20,20,20,20,11350
2024-03-07 16:10,20,20,20,20,0
2024-03-07 16:00,20,20,20,20,0
2024-03-07 15:50,19,20,20,19,4500
2024-03-07 15:40,19,19,19,19,0
2024-03-07 15:30,19,19,19,19,0
2024-03-07 15:20,19,19,19,19,0
2024-03-07 15:10,19,19,19,19,0
2024-03-07 15:00,19,19,19,19,0
2024-03-07 14:50,19,19,19,19,0
2024-03-07 14:40,19,19,19,19,0
2024-03-07 14:30,19,19,19,19,0
2024-03-07 14:20,19,19,19,19,0
2024-03-07 14:10,19,19,19,19,0
2024-03-07 14:00,20,19,20,19,80000
2024-03-07 13:50,20,20,20,20,0
2024-03-07 13:40,20,20,20,20,0
2024-03-07 13:30,20,20,20,20,0
2024-03-07 13:20,20,20,20,20,0
2024-03-07 13:10,20,20,20,20,0
2024-03-07 13:00,20,20,20,20,0
2024-03-07 12:50,20,20,20,20,0
2024-03-07 12:40,20,20,20,20,0
2024-03-07 12:30,20,20,20,20,0
2024-03-07 12:20,20,20,20,20,0
2024-03-07 12:10,20,20,20,20,0
2024-03-07 12:00,20,20,20,20,0
2024-03-07 11:50,19,20,20,19,11484
2024-03-07 11:40,19,19,19,19,0
2024-03-07 11:30,19,19,19,19,0
2024-03-07 11:20,19,19,19,19,0
2024-03-07 11:10,19,19,19,19,0
2024-03-07 11:00,19,19,19,19,49996
2024-03-07 10:50,19,19,19,19,0
2024-03-07 10:40,19,19,19,19,0
2024-03-07 10:30,19,19,19,19,0
2024-03-07 10:20,19,19,19,19,0
2024-03-07 10:10,19,19,19,19,1037
2024-03-07 10:00,19,19,19,19,0
2024-03-07 09:50,19,19,19,19,53097
2024-03-07 09:40,19,19,19,19,4051
2024-03-07 09:30,19,19,19,19,0
2024-03-07 09:20,19,19,19,19,3072
2024-03-07 09:10,19,19,19,19,2072
2024-03-07 09:00,19,19,19,19,10526
2024-03-07 08:50,19,19,19,19,0
2024-03-07 08:40,19,19,19,19,0
2024-03-07 08:30,19,19,19,19,0
2024-03-07 08:20,19,19,19,19,0
2024-03-07 08:10,19,19,19,19,0
2024-03-07 08:00,19,19,19,19,0
2024-03-07 07:50,19,19,19,19,0
2024-03-07 07:40,19,19,19,19,0
2024-03-07 07:30,19,19,19,19,0
2024-03-07 07:20,19,19,19,19,1086
2024-03-07 07:10,19,19,19,19,0
2024-03-07 07:00,19,19,19,19,0
2024-03-07 06:50,19,19,19,19,0
2024-03-07 06:40,19,19,19,19,0
2024-03-07 06:30,19,19,19,19,0
2024-03-07 06:20,19,19,19,19,0
2024-03-07 06:10,19,19,19,19,0
2024-03-07 06:00,19,19,19,19,0
2024-03-07 05:50,19,19,19,19,0
2024-03-07 05:40,19,19,19,19,0
2024-03-07 05:30,19,19,19,19,0
2024-03-07 05:20,19,19,19,19,0
2024-03-07 05:10,19,19,19,19,0
2024-03-07 05:00,19,19,19,19,0
2024-03-07 04:50,19,19,19,19,0
2024-03-07 04:40,19,19,19,19,0
2024-03-07 04:30,19,19,19,19,0
2024-03-07 04:20,19,19,19,19,0
2024-03-07 04:10,19,19,19,19,0
2024-03-07 04:00,19,19,19,19,0
2024-03-07 03:50,19,19,19,19,0
2024-03-07 03:40,19,19,19,19,0
2024-03-07 03:30,19,19,19,19,0
2024-03-07 03:20,19,19,19,19,0
2024-03-07 03:10,19,19,19,19,0
2024-03-07 03:00,19,19,19,19,0
2024-03-07 02:50,19,19,19,19,0
2024-03-07 02:40,19,19,19,19,0
2024-03-07 02:30,19,19,19,19,0
2024-03-07 02:20,19,19,19,19,0
2024-03-07 02:10,19,19,19,19,0
2024-03-07 02:00,19,19,19,19,0
2024-03-07 01:50,19,19,19,19,0
2024-03-07 01:40,19,19,19,19,0
2024-03-07 01:30,19,19,19,19,0
2024-03-07 01:20,19,19,19,19,0
2024-03-07 01:10,19,19,19,19,0
2024-03-07 01:00,19,19,19,19,0
2024-03-07 00:50,19,19,19,19,0
2024-03-07 00:40,19,19,19,19,0
2024-03-07 00:30,19,19,19,19,0
2024-03-07 00:20,19,19,19,19,0
2024-03-07 00:10,19,19,19,19,0
2024-03-07 00:00,19,19,19,19,0
2024-03-06 23:50,19,19,19,19,0
2024-03-06 23:40,19,19,19,19,0
2024-03-06 23:30,19,19,19,19,0
2024-03-06 23:20,19,19,19,19,0
2024-03-06 23:10,19,19,19,19,0
2024-03-06 23:00,19,19,19,19,0
2024-03-06 22:50,19,19,19,19,0
2024-03-06 22:40,19,19,19,19,0
2024-03-06 22:30,19,19,19,19,0
2024-03-06 22:20,19,19,19,19,0
2024-03-06 22:10,19,19,19,19,0
2024-03-06 22:00,19,19,19,19,0
2024-03-06 21:50,19,19,19,19,0
2024-03-06 21:40,19,19,19,19,5786
2024-03-06 21:30,19,19,19,19,0
2024-03-06 21:20,19,19,19,19,0
2024-03-06 21:10,19,19,19,19,0
2024-03-06 21:00,19,19,19,19,0
2024-03-06 20:50,19,19,19,19,0
2024-03-06 20:40,19,19,19,19,0
2024-03-06 20:30,19,19,19,19,0
2024-03-06 20:20,19,19,19,19,0
2024-03-06 20:10,19,19,19,19,0
2024-03-06 20:00,19,19,19,19,0
2024-03-06 19:50,19,19,19,19,0
2024-03-06 19:40,19,19,19,19,0
2024-03-06 19:30,19,19,19,19,0
2024-03-06 19:20,19,19,19,19,0
2024-03-06 19:10,19,19,19,19,0
2024-03-06 19:00,19,19,19,19,0
2024-03-06 18:50,19,19,19,19,0
2024-03-06 18:40,19,19,19,19,0
2024-03-06 18:30,19,19,19,19,0
2024-03-06 18:20,19,19,19,19,0
2024-03-06 18:10,19,19,19,19,1036
2024-03-06 18:00,19,19,19,19,0
2024-03-06 17:50,19,19,19,19,0
2024-03-06 17:40,19,19,19,19,0
2024-03-06 17:30,19,19,19,19,0
2024-03-06 17:20,19,19,19,19,0
2024-03-06 17:10,19,19,19,19,0
2024-03-06 17:00,19,19,19,19,0
2024-03-06 16:50,18,19,19,18,10526
2024-03-06 16:40,18,18,18,18,0
2024-03-06 16:30,18,18,18,18,0
2024-03-06 16:20,18,18,18,18,0
2024-03-06 16:10,18,18,18,18,0
2024-03-06 16:00,18,18,18,18,0
2024-03-06 15:50,18,18,18,18,41
2024-03-06 15:40,18,18,18,18,0
2024-03-06 15:30,18,18,18,18,1799
2024-03-06 15:20,18,18,18,18,0
2024-03-06 15:10,19,18,19,18,758
2024-03-06 15:00,19,19,19,19,0
2024-03-06 14:50,19,19,19,19,0
2024-03-06 14:40,19,19,19,19,0
2024-03-06 14:30,19,19,19,19,0
2024-03-06 14:20,19,19,19,19,0
2024-03-06 14:10,19,19,19,19,5180
2024-03-06 14:00,19,19,19,19,11396
2024-03-06 13:50,19,19,19,19,1036
2024-03-06 13:40,19,19,19,19,6216
2024-03-06 13:30,19,19,19,19,3108
2024-03-06 13:20,19,19,19,19,1036
2024-03-06 13:10,19,19,19,19,11236
2024-03-06 13:00,19,19,19,19,0
2024-03-06 12:50,19,19,19,19,0
2024-03-06 12:40,19,19,19,19,0
2024-03-06 12:30,19,19,19,19,3108
2024-03-06 12:20,19,19,19,19,9324
2024-03-06 12:10,19,19,19,19,2178
2024-03-06 12:00,19,19,19,19,0
2024-03-06 11:50,19,19,19,19,1025
2024-03-06 11:40,19,19,19,19,0
2024-03-06 11:30,19,19,19,19,0
2024-03-06 11:20,19,19,19,19,0
2024-03-06 11:10,19,19,19,19,852
2024-03-06 11:00,19,19,19,19,0
2024-03-06 10:50,19,19,19,19,0
2024-03-06 10:40,19,19,19,19,0
2024-03-06 10:30,19,19,19,19,0
2024-03-06 10:20,19,19,19,19,0
2024-03-06 10:10,19,19,19,19,0
2024-03-06 10:00,19,19,19,19,11300
2024-03-06 09:50,19,19,19,19,0
2024-03-06 09:40,19,19,19,19,0
2024-03-06 09:30,19,19,19,19,0
2024-03-06 09:20,19,19,19,19,0
2024-03-06 09:10,19,19,19,19,1089
2024-03-06 09:00,19,19,19,19,0
2024-03-06 08:50,19,19,19,19,0
2024-03-06 08:40,19,19,19,19,0
2024-03-06 08:30,19,19,19,19,0
2024-03-06 08:20,19,19,19,19,0
2024-03-06 08:10,19,19,19,19,0
2024-03-06 08:00,19,19,19,19,0
2024-03-06 07:50,19,19,19,19,0
2024-03-06 07:40,19,19,19,19,0
2024-03-06 07:30,19,19,19,19,0
2024-03-06 07:20,19,19,19,19,0
2024-03-06 07:10,19,19,19,19,0
2024-03-06 07:00,19,19,19,19,0
2024-03-06 06:50,19,19,19,19,0
2024-03-06 06:40,19,19,19,19,0
2024-03-06 06:30,19,19,19,19,0
2024-03-06 06:20,19,19,19,19,0
2024-03-06 06:10,19,19,19,19,0
2024-03-06 06:00,19,19,19,19,0
2024-03-06 05:50,19,19,19,19,0
2024-03-06 05:40,19,19,19,19,0
2024-03-06 05:30,19,19,19,19,0
2024-03-06 05:20,19,19,19,19,0
2024-03-06 05:10,19,19,19,19,0
2024-03-06 05:00,19,19,19,19,0
2024-03-06 04:50,19,19,19,19,0
2024-03-06 04:40,19,19,19,19,0
2024-03-06 04:30,19,19,19,19,0
2024-03-06 04:20,19,19,19,19,0
2024-03-06 04:10,19,19,19,19,0
2024-03-06 04:00,19,19,19,19,0
2024-03-06 03:50,19,19,19,19,0
2024-03-06 03:40,19,19,19,19,0
2024-03-06 03:30,19,19,19,19,0
2024-03-06 03:20,19,19,19,19,0
2024-03-06 03:10,19,19,19,19,0
2024-03-06 03:00,19,19,19,19,0
2024-03-06 02:50,19,19,19,19,159
2024-03-06 02:40,19,19,19,19,10526
2024-03-06 02:30,19,19,19,19,0
2024-03-06 02:20,19,19,19,19,0
2024-03-06 02:10,19,19,19,19,10526
2024-03-06 02:00,19,19,19,19,0
2024-03-06 01:50,19,19,19,19,0
2024-03-06 01:40,19,19,19,19,0
2024-03-06 01:30,19,19,19,19,0
2024-03-06 01:20,19,19,19,19,0
2024-03-06 01:10,19,19,19,19,0
2024-03-06 01:00,19,19,19,19,0
2024-03-06 00:50,19,19,19,19,0
2024-03-06 00:40,19,19,19,19,0
2024-03-06 00:30,19,19,19,19,31948
2024-03-06 00:20,19,19,19,19,0
2024-03-06 00:10,19,19,19,19,0
2024-03-06 00:00,19,19,19,19,0
2024-03-05 23:50,19,19,19,19,1089
2024-03-05 23:40,19,19,19,19,0
2024-03-05 23:30,19,19,19,19,0
2024-03-05 23:20,19,19,19,19,0
2024-03-05 23:10,19,19,19,19,0
2024-03-05 23:00,19,19,19,19,0
2024-03-05 22:50,19,19,19,19,0
2024-03-05 22:40,19,19,19,19,0
2024-03-05 22:30,19,19,19,19,0
2024-03-05 22:20,19,19,19,19,0
2024-03-05 22:10,19,19,19,19,0
2024-03-05 22:00,19,19,19,19,10421
2024-03-05 21:50,19,19,19,19,0
2024-03-05 21:40,19,19,19,19,0
2024-03-05 21:30,19,19,19,19,0
2024-03-05 21:20,19,19,19,19,0
2024-03-05 21:10,19,19,19,19,0
2024-03-05 21:00,19,19,19,19,0
2024-03-05 20:50,19,19,19,19,526
2024-03-05 20:40,19,19,19,19,420
2024-03-05 20:30,19,19,19,19,789
2024-03-05 20:20,19,19,19,19,0
2024-03-05 20:10,19,19,19,19,0
2024-03-05 20:00,19,19,19,19,0
2024-03-05 19:50,19,19,19,19,0
2024-03-05 19:40,19,19,19,19,0
2024-03-05 19:30,19,19,19,19,0
2024-03-05 19:20,19,19,19,19,0
2024-03-05 19:10,19,19,19,19,0
2024-03-05 19:00,19,19,19,19,0
2024-03-05 18:50,19,19,19,19,0
2024-03-05 18:40,19,19,19,19,0
2024-03-05 18:30,19,19,19,19,8684
2024-03-05 18:20,19,19,19,19,0
2024-03-05 18:10,19,19,19,19,1052
2024-03-05 18:00,19,19,19,19,0
2024-03-05 17:50,19,19,19,19,0
2024-03-05 17:40,19,19,19,19,0
2024-03-05 17:30,19,19,19,19,0
2024-03-05 17:20,18,19,19,18,5263
2024-03-05 17:10,19,18,19,18,5000
2024-03-05 17:00,19,19,19,19,9473
2024-03-05 16:50,19,19,19,19,0
2024-03-05 16:40,19,19,19,19,10526
2024-03-05 16:30,19,19,19,19,2105
2024-03-05 16:20,19,19,19,19,0
2024-03-05 16:10,19,19,19,19,0
2024-03-05 16:00,19,19,19,19,0
2024-03-05 15:50,20,19,20,19,52105
2024-03-05 15:40,20,20,20,20,0
2024-03-05 15:30,20,20,20,20,0
2024-03-05 15:20,20,20,20,20,23250
2024-03-05 15:10,20,20,20,20,21200
2024-03-05 15:00,20,20,20,20,0
2024-03-05 14:50,20,20,20,20,0
2024-03-05 14:40,20,20,20,20,0
2024-03-05 14:30,20,20,20,20,0
2024-03-05 14:20,20,20,20,20,0
2024-03-05 14:10,20,20,20,20,15
2024-03-05 14:00,20,20,20,20,0
2024-03-05 13:50,20,20,20,20,0
2024-03-05 13:40,20,20,20,20,0
2024-03-05 13:30,20,20,20,20,0
2024-03-05 13:20,20,20,20,20,0
2024-03-05 13:10,20,20,20,20,0
2024-03-05 13:00,20,20,20,20,0
2024-03-05 12:50,20,20,20,20,0
2024-03-05 12:40,20,20,20,20,0
2024-03-05 12:30,20,20,20,20,0
2024-03-05 12:20,20,20,20,20,0
2024-03-05 12:10,20,20,20,20,0
2024-03-05 12:00,20,20,20,20,0
2024-03-05 11:50,19,20,20,19,1000
2024-03-05 11:40,20,19,20,19,52105
2024-03-05 11:30,20,20,20,20,0
2024-03-05 11:20,20,20,20,20,0
2024-03-05 11:10,20,20,20,20,0
2024-03-05 11:00,20,20,20,20,5175
2024-03-05 10:50,20,20,20,20,7245
2024-03-05 10:40,20,20,20,20,0
